Timestamp,Year,Month,Day,Hour,PM2.5
7/13/2018 18:00,2018,7,13,18,20.94
7/13/2018 19:00,2018,7,13,19,22.62
7/13/2018 20:00,2018,7,13,20,21.64
7/13/2018 21:00,2018,7,13,21,20.76
7/13/2018 22:00,2018,7,13,22,19.79
7/13/2018 23:00,2018,7,13,23,19.03
7/14/2018 1:00,2018,7,14,1,18.83
7/14/2018 2:00,2018,7,14,2,18.96
7/14/2018 3:00,2018,7,14,3,20.27
7/14/2018 4:00,2018,7,14,4,20.3
7/14/2018 5:00,2018,7,14,5,19.71
7/14/2018 6:00,2018,7,14,6,21.35
7/14/2018 7:00,2018,7,14,7,22.14
7/14/2018 8:00,2018,7,14,8,21.77
7/14/2018 12:00,2018,7,14,12,21.66
7/14/2018 13:00,2018,7,14,13,23.92
7/14/2018 14:00,2018,7,14,14,23.67
7/14/2018 15:00,2018,7,14,15,26.9
7/14/2018 16:00,2018,7,14,16,25.21
7/14/2018 17:00,2018,7,14,17,26.08
7/14/2018 18:00,2018,7,14,18,24.36
7/14/2018 19:00,2018,7,14,19,23.46
7/14/2018 20:00,2018,7,14,20,23.17
7/14/2018 21:00,2018,7,14,21,20.79
7/14/2018 22:00,2018,7,14,22,20.38
7/14/2018 23:00,2018,7,14,23,18.54
7/15/2018 0:00,2018,7,15,0,18.98
7/15/2018 1:00,2018,7,15,1,19.82
7/15/2018 2:00,2018,7,15,2,22.2
7/15/2018 3:00,2018,7,15,3,23.23
7/15/2018 4:00,2018,7,15,4,22.49
7/15/2018 5:00,2018,7,15,5,22.44
7/15/2018 6:00,2018,7,15,6,21.19
7/15/2018 7:00,2018,7,15,7,19.89
7/15/2018 8:00,2018,7,15,8,19.55
7/15/2018 9:00,2018,7,15,9,19.25
7/15/2018 10:00,2018,7,15,10,18.82
7/15/2018 11:00,2018,7,15,11,20.55
7/15/2018 12:00,2018,7,15,12,22.36
7/15/2018 13:00,2018,7,15,13,22.2
7/15/2018 14:00,2018,7,15,14,19.68
7/15/2018 15:00,2018,7,15,15,21.45
7/15/2018 16:00,2018,7,15,16,23.81
7/15/2018 17:00,2018,7,15,17,24.63
7/15/2018 18:00,2018,7,15,18,22.96
7/15/2018 19:00,2018,7,15,19,24.61
7/15/2018 20:00,2018,7,15,20,21.73
7/15/2018 21:00,2018,7,15,21,21.39
7/15/2018 22:00,2018,7,15,22,18.76
7/15/2018 23:00,2018,7,15,23,21.19
7/16/2018 0:00,2018,7,16,0,19.33
7/16/2018 1:00,2018,7,16,1,20.83
7/16/2018 2:00,2018,7,16,2,20.42
7/16/2018 3:00,2018,7,16,3,22.21
7/16/2018 4:00,2018,7,16,4,21.58
7/16/2018 5:00,2018,7,16,5,19.58
7/16/2018 6:00,2018,7,16,6,20.92
7/16/2018 7:00,2018,7,16,7,21.52
7/16/2018 8:00,2018,7,16,8,18.96
7/16/2018 9:00,2018,7,16,9,18.74
7/16/2018 10:00,2018,7,16,10,18.96
7/16/2018 11:00,2018,7,16,11,18.72
7/16/2018 12:00,2018,7,16,12,19.66
7/16/2018 13:00,2018,7,16,13,19.29
7/16/2018 14:00,2018,7,16,14,21.38
7/16/2018 15:00,2018,7,16,15,23.18
7/16/2018 16:00,2018,7,16,16,24.2
7/16/2018 17:00,2018,7,16,17,23.45
7/16/2018 18:00,2018,7,16,18,22.09
7/16/2018 19:00,2018,7,16,19,20.73
7/16/2018 20:00,2018,7,16,20,18.69
7/16/2018 21:00,2018,7,16,21,20.05
7/16/2018 22:00,2018,7,16,22,17.99
7/16/2018 23:00,2018,7,16,23,17.48
7/17/2018 0:00,2018,7,17,0,16.83
7/17/2018 1:00,2018,7,17,1,17.1
7/17/2018 2:00,2018,7,17,2,16.95
7/17/2018 3:00,2018,7,17,3,19.36
7/17/2018 4:00,2018,7,17,4,20.52
7/17/2018 5:00,2018,7,17,5,21.61
7/17/2018 6:00,2018,7,17,6,20.16
7/17/2018 7:00,2018,7,17,7,19.27
7/17/2018 8:00,2018,7,17,8,18.77
7/17/2018 9:00,2018,7,17,9,18.15
7/17/2018 10:00,2018,7,17,10,18.41
7/17/2018 11:00,2018,7,17,11,19.58
7/17/2018 12:00,2018,7,17,12,20.07
7/17/2018 13:00,2018,7,17,13,18.69
7/17/2018 14:00,2018,7,17,14,19.99
7/17/2018 16:00,2018,7,17,16,23.36
7/17/2018 17:00,2018,7,17,17,24.14
7/17/2018 18:00,2018,7,17,18,24.37
7/17/2018 19:00,2018,7,17,19,23.94
7/17/2018 20:00,2018,7,17,20,21.85
7/17/2018 21:00,2018,7,17,21,19.5
7/17/2018 22:00,2018,7,17,22,19.1
7/17/2018 23:00,2018,7,17,23,20.14
7/18/2018 0:00,2018,7,18,0,19.89
7/18/2018 1:00,2018,7,18,1,19.29
7/18/2018 2:00,2018,7,18,2,21.26
7/18/2018 3:00,2018,7,18,3,24.66
7/18/2018 4:00,2018,7,18,4,23.81
7/18/2018 5:00,2018,7,18,5,24.02
7/18/2018 6:00,2018,7,18,6,20.8
7/18/2018 7:00,2018,7,18,7,23.24
7/18/2018 8:00,2018,7,18,8,20.89
7/18/2018 9:00,2018,7,18,9,21.2
7/18/2018 10:00,2018,7,18,10,21.7
7/18/2018 11:00,2018,7,18,11,21.08
7/18/2018 12:00,2018,7,18,12,19.62
7/18/2018 13:00,2018,7,18,13,20.06
7/18/2018 14:00,2018,7,18,14,20.8
7/18/2018 15:00,2018,7,18,15,22.57
7/18/2018 16:00,2018,7,18,16,25.87
7/18/2018 17:00,2018,7,18,17,25.88
7/18/2018 18:00,2018,7,18,18,20.08
7/18/2018 19:00,2018,7,18,19,21.22
7/18/2018 20:00,2018,7,18,20,24.47
7/18/2018 21:00,2018,7,18,21,20.72
7/18/2018 22:00,2018,7,18,22,21.29
7/18/2018 23:00,2018,7,18,23,21.06
7/19/2018 0:00,2018,7,19,0,19.55
7/19/2018 1:00,2018,7,19,1,24.99
7/19/2018 2:00,2018,7,19,2,25.04
7/19/2018 4:00,2018,7,19,4,22.16
7/19/2018 5:00,2018,7,19,5,23.58
7/19/2018 6:00,2018,7,19,6,24.21
7/19/2018 7:00,2018,7,19,7,22.76
7/19/2018 8:00,2018,7,19,8,22.8
7/19/2018 9:00,2018,7,19,9,20.41
7/19/2018 10:00,2018,7,19,10,22.37
7/19/2018 11:00,2018,7,19,11,22.86
7/19/2018 12:00,2018,7,19,12,24.09
7/19/2018 13:00,2018,7,19,13,24.69
7/19/2018 14:00,2018,7,19,14,25.32
7/19/2018 15:00,2018,7,19,15,26.34
7/19/2018 16:00,2018,7,19,16,27.12
7/19/2018 17:00,2018,7,19,17,26.95
7/19/2018 18:00,2018,7,19,18,28.13
7/19/2018 19:00,2018,7,19,19,25.39
7/19/2018 20:00,2018,7,19,20,24.87
7/19/2018 21:00,2018,7,19,21,22.97
7/19/2018 22:00,2018,7,19,22,20.84
7/19/2018 23:00,2018,7,19,23,21.85
7/20/2018 0:00,2018,7,20,0,19.75
7/20/2018 1:00,2018,7,20,1,20.19
7/20/2018 2:00,2018,7,20,2,22.59
7/20/2018 3:00,2018,7,20,3,22.84
7/20/2018 4:00,2018,7,20,4,23.1
7/20/2018 5:00,2018,7,20,5,24.17
7/20/2018 6:00,2018,7,20,6,22.11
7/20/2018 7:00,2018,7,20,7,22.95
7/20/2018 8:00,2018,7,20,8,23.91
7/20/2018 9:00,2018,7,20,9,21.67
7/20/2018 10:00,2018,7,20,10,21.44
7/20/2018 11:00,2018,7,20,11,20.81
7/20/2018 12:00,2018,7,20,12,22.63
7/20/2018 13:00,2018,7,20,13,23.52
7/20/2018 14:00,2018,7,20,14,26.39
7/20/2018 15:00,2018,7,20,15,25.19
7/20/2018 16:00,2018,7,20,16,26.9
7/20/2018 17:00,2018,7,20,17,27.44
7/20/2018 18:00,2018,7,20,18,25.51
7/20/2018 19:00,2018,7,20,19,23.48
7/20/2018 20:00,2018,7,20,20,24.37
7/20/2018 21:00,2018,7,20,21,22.03
7/20/2018 22:00,2018,7,20,22,20.7
7/20/2018 23:00,2018,7,20,23,20.84
7/21/2018 0:00,2018,7,21,0,19.16
7/21/2018 1:00,2018,7,21,1,19.2
7/21/2018 2:00,2018,7,21,2,20.04
7/21/2018 3:00,2018,7,21,3,21.67
7/21/2018 4:00,2018,7,21,4,21.41
7/21/2018 5:00,2018,7,21,5,22.54
7/21/2018 6:00,2018,7,21,6,22.34
7/21/2018 7:00,2018,7,21,7,23.09
7/21/2018 8:00,2018,7,21,8,23.4
7/21/2018 9:00,2018,7,21,9,23.18
7/21/2018 10:00,2018,7,21,10,23.61
7/21/2018 11:00,2018,7,21,11,20.9
7/21/2018 12:00,2018,7,21,12,21.53
7/21/2018 13:00,2018,7,21,13,21.47
7/21/2018 14:00,2018,7,21,14,23.73
7/21/2018 15:00,2018,7,21,15,23.52
7/21/2018 16:00,2018,7,21,16,25.42
7/21/2018 17:00,2018,7,21,17,27.49
7/21/2018 18:00,2018,7,21,18,25.33
7/21/2018 19:00,2018,7,21,19,21.98
7/21/2018 20:00,2018,7,21,20,21.16
7/21/2018 21:00,2018,7,21,21,19.84
7/21/2018 22:00,2018,7,21,22,18.32
7/21/2018 23:00,2018,7,21,23,16.92
7/22/2018 0:00,2018,7,22,0,17.03
7/22/2018 1:00,2018,7,22,1,16.23
7/22/2018 3:00,2018,7,22,3,20.53
7/22/2018 4:00,2018,7,22,4,21.59
7/22/2018 5:00,2018,7,22,5,21.47
7/22/2018 6:00,2018,7,22,6,22.97
7/22/2018 7:00,2018,7,22,7,23.4
7/22/2018 8:00,2018,7,22,8,22.8
7/22/2018 9:00,2018,7,22,9,21.36
7/22/2018 10:00,2018,7,22,10,21.48
7/22/2018 11:00,2018,7,22,11,23.56
7/22/2018 12:00,2018,7,22,12,24.96
7/22/2018 13:00,2018,7,22,13,24.43
7/22/2018 14:00,2018,7,22,14,23.79
7/22/2018 15:00,2018,7,22,15,26.19
7/22/2018 16:00,2018,7,22,16,25.91
7/22/2018 17:00,2018,7,22,17,24.11
7/22/2018 18:00,2018,7,22,18,23.84
7/22/2018 19:00,2018,7,22,19,22.95
7/22/2018 20:00,2018,7,22,20,21.66
7/22/2018 21:00,2018,7,22,21,21.23
7/22/2018 22:00,2018,7,22,22,20.68
7/22/2018 23:00,2018,7,22,23,20.92
7/23/2018 0:00,2018,7,23,0,20.25
7/23/2018 1:00,2018,7,23,1,19.9
7/23/2018 2:00,2018,7,23,2,20.39
7/23/2018 3:00,2018,7,23,3,24.55
7/23/2018 4:00,2018,7,23,4,22.93
7/23/2018 5:00,2018,7,23,5,23.78
7/23/2018 6:00,2018,7,23,6,23.89
7/23/2018 7:00,2018,7,23,7,24.4
7/23/2018 8:00,2018,7,23,8,23.8
7/23/2018 9:00,2018,7,23,9,22.05
7/23/2018 10:00,2018,7,23,10,21.5
7/23/2018 11:00,2018,7,23,11,21.46
7/23/2018 12:00,2018,7,23,12,22.18
7/23/2018 13:00,2018,7,23,13,23.07
7/23/2018 14:00,2018,7,23,14,24.76
7/23/2018 15:00,2018,7,23,15,24.11
7/23/2018 16:00,2018,7,23,16,26.51
7/23/2018 17:00,2018,7,23,17,26.41
7/23/2018 18:00,2018,7,23,18,25.79
7/23/2018 19:00,2018,7,23,19,26.26
7/23/2018 20:00,2018,7,23,20,24.07
7/23/2018 21:00,2018,7,23,21,24.77
7/23/2018 22:00,2018,7,23,22,21.43
7/23/2018 23:00,2018,7,23,23,19.86
7/24/2018 0:00,2018,7,24,0,19.75
7/24/2018 1:00,2018,7,24,1,20.69
7/24/2018 2:00,2018,7,24,2,23.52
7/24/2018 3:00,2018,7,24,3,27.31
7/24/2018 4:00,2018,7,24,4,25.52
7/24/2018 5:00,2018,7,24,5,27.81
7/24/2018 6:00,2018,7,24,6,28.27
7/24/2018 7:00,2018,7,24,7,24.38
7/24/2018 8:00,2018,7,24,8,23.13
7/24/2018 9:00,2018,7,24,9,24.41
7/24/2018 10:00,2018,7,24,10,23.99
7/24/2018 11:00,2018,7,24,11,23.3
7/24/2018 12:00,2018,7,24,12,23.05
7/24/2018 13:00,2018,7,24,13,24.48
7/24/2018 14:00,2018,7,24,14,24.51
7/24/2018 16:00,2018,7,24,16,27.35
7/24/2018 17:00,2018,7,24,17,26.57
7/24/2018 18:00,2018,7,24,18,27.05
7/24/2018 19:00,2018,7,24,19,28.56
7/24/2018 20:00,2018,7,24,20,25.81
7/24/2018 21:00,2018,7,24,21,25.46
7/24/2018 22:00,2018,7,24,22,24.31
7/24/2018 23:00,2018,7,24,23,22.77
7/25/2018 0:00,2018,7,25,0,20.99
7/25/2018 1:00,2018,7,25,1,21.39
7/25/2018 2:00,2018,7,25,2,22.88
7/25/2018 3:00,2018,7,25,3,23.91
7/25/2018 4:00,2018,7,25,4,24.14
7/25/2018 5:00,2018,7,25,5,25.87
7/25/2018 6:00,2018,7,25,6,25.4
7/25/2018 7:00,2018,7,25,7,23.79
7/25/2018 8:00,2018,7,25,8,25.72
7/25/2018 9:00,2018,7,25,9,25.27
7/25/2018 10:00,2018,7,25,10,23.2
7/25/2018 11:00,2018,7,25,11,25.59
7/25/2018 12:00,2018,7,25,12,24.94
7/25/2018 13:00,2018,7,25,13,25.42
7/25/2018 14:00,2018,7,25,14,26.89
7/25/2018 15:00,2018,7,25,15,29.5
7/25/2018 16:00,2018,7,25,16,30.31
7/25/2018 17:00,2018,7,25,17,31.9
7/25/2018 18:00,2018,7,25,18,30.97
7/25/2018 19:00,2018,7,25,19,30.05
7/25/2018 20:00,2018,7,25,20,27.96
7/25/2018 21:00,2018,7,25,21,25.27
7/25/2018 22:00,2018,7,25,22,25.3
7/25/2018 23:00,2018,7,25,23,24.41
7/26/2018 0:00,2018,7,26,0,24.6
7/26/2018 1:00,2018,7,26,1,25.07
7/26/2018 2:00,2018,7,26,2,26.2
7/26/2018 3:00,2018,7,26,3,26.81
7/26/2018 4:00,2018,7,26,4,25.39
7/26/2018 5:00,2018,7,26,5,25.03
7/26/2018 6:00,2018,7,26,6,25.64
7/26/2018 7:00,2018,7,26,7,26.27
7/26/2018 8:00,2018,7,26,8,25.23
7/26/2018 9:00,2018,7,26,9,25.76
7/26/2018 10:00,2018,7,26,10,23.95
7/26/2018 11:00,2018,7,26,11,22.01
7/26/2018 12:00,2018,7,26,12,21.97
7/26/2018 13:00,2018,7,26,13,23.95
7/26/2018 14:00,2018,7,26,14,25.72
7/26/2018 15:00,2018,7,26,15,28.06
7/26/2018 16:00,2018,7,26,16,28.22
7/26/2018 17:00,2018,7,26,17,27
7/26/2018 18:00,2018,7,26,18,25.99
7/26/2018 19:00,2018,7,26,19,25.57
7/26/2018 20:00,2018,7,26,20,25.17
7/26/2018 21:00,2018,7,26,21,23.53
7/26/2018 22:00,2018,7,26,22,22.55
7/26/2018 23:00,2018,7,26,23,20.96
7/27/2018 0:00,2018,7,27,0,20.93
7/27/2018 1:00,2018,7,27,1,23.56
7/27/2018 2:00,2018,7,27,2,24.39
7/27/2018 3:00,2018,7,27,3,25.73
7/27/2018 4:00,2018,7,27,4,25.21
7/27/2018 5:00,2018,7,27,5,23.35
7/27/2018 6:00,2018,7,27,6,23.94
7/27/2018 7:00,2018,7,27,7,23.87
7/27/2018 8:00,2018,7,27,8,25.91
7/27/2018 9:00,2018,7,27,9,26.21
7/27/2018 10:00,2018,7,27,10,24.9
7/27/2018 11:00,2018,7,27,11,25.55
7/27/2018 12:00,2018,7,27,12,25.24
7/27/2018 13:00,2018,7,27,13,27.83
7/27/2018 14:00,2018,7,27,14,27.15
7/27/2018 15:00,2018,7,27,15,29.39
7/27/2018 16:00,2018,7,27,16,28.53
7/27/2018 17:00,2018,7,27,17,28.69
7/27/2018 18:00,2018,7,27,18,26.74
7/27/2018 19:00,2018,7,27,19,25.53
7/27/2018 20:00,2018,7,27,20,24.23
7/27/2018 21:00,2018,7,27,21,25.28
7/27/2018 22:00,2018,7,27,22,22.48
7/27/2018 23:00,2018,7,27,23,22.53
7/28/2018 0:00,2018,7,28,0,23.61
7/28/2018 1:00,2018,7,28,1,24.25
7/28/2018 2:00,2018,7,28,2,24.06
7/28/2018 3:00,2018,7,28,3,23.99
7/28/2018 4:00,2018,7,28,4,25.17
7/28/2018 5:00,2018,7,28,5,28.01
7/28/2018 6:00,2018,7,28,6,29.62
7/28/2018 7:00,2018,7,28,7,28.24
7/28/2018 8:00,2018,7,28,8,26.6
7/28/2018 9:00,2018,7,28,9,27.23
7/28/2018 10:00,2018,7,28,10,28.87
7/28/2018 11:00,2018,7,28,11,29.64
7/28/2018 12:00,2018,7,28,12,30.75
7/28/2018 13:00,2018,7,28,13,29.47
7/28/2018 14:00,2018,7,28,14,30.62
7/28/2018 15:00,2018,7,28,15,30.88
7/28/2018 16:00,2018,7,28,16,33.17
7/28/2018 17:00,2018,7,28,17,32.71
7/28/2018 18:00,2018,7,28,18,33.12
7/28/2018 19:00,2018,7,28,19,31.1
7/28/2018 20:00,2018,7,28,20,29.59
7/28/2018 21:00,2018,7,28,21,28.28
7/28/2018 22:00,2018,7,28,22,27.8
7/28/2018 23:00,2018,7,28,23,26.35
7/29/2018 0:00,2018,7,29,0,24.95
7/29/2018 1:00,2018,7,29,1,23.51
7/29/2018 2:00,2018,7,29,2,27.98
7/29/2018 3:00,2018,7,29,3,27.61
7/29/2018 4:00,2018,7,29,4,27.61
7/29/2018 5:00,2018,7,29,5,26.33
7/29/2018 6:00,2018,7,29,6,27.36
7/29/2018 7:00,2018,7,29,7,27.28
7/29/2018 8:00,2018,7,29,8,26.56
7/29/2018 9:00,2018,7,29,9,28.29
7/29/2018 10:00,2018,7,29,10,28.28
7/29/2018 11:00,2018,7,29,11,29.09
7/29/2018 12:00,2018,7,29,12,28.32
7/29/2018 13:00,2018,7,29,13,29.44
7/29/2018 14:00,2018,7,29,14,29.12
7/29/2018 15:00,2018,7,29,15,28.96
7/29/2018 16:00,2018,7,29,16,35.59
7/29/2018 17:00,2018,7,29,17,32.24
7/29/2018 18:00,2018,7,29,18,32.05
7/29/2018 19:00,2018,7,29,19,30.21
7/29/2018 20:00,2018,7,29,20,29.41
7/29/2018 21:00,2018,7,29,21,27.73
7/29/2018 22:00,2018,7,29,22,25.96
7/29/2018 23:00,2018,7,29,23,27.79
7/30/2018 0:00,2018,7,30,0,22.62
7/30/2018 1:00,2018,7,30,1,22.69
7/30/2018 2:00,2018,7,30,2,22.18
7/30/2018 3:00,2018,7,30,3,28.15
7/30/2018 4:00,2018,7,30,4,27.77
7/30/2018 5:00,2018,7,30,5,29.41
7/30/2018 6:00,2018,7,30,6,27.68
7/30/2018 7:00,2018,7,30,7,28.09
7/30/2018 8:00,2018,7,30,8,30.53
7/30/2018 9:00,2018,7,30,9,30.15
7/30/2018 10:00,2018,7,30,10,28.67
7/30/2018 11:00,2018,7,30,11,27.81
7/30/2018 12:00,2018,7,30,12,26.82
7/30/2018 13:00,2018,7,30,13,27.54
7/30/2018 14:00,2018,7,30,14,29.62
7/30/2018 15:00,2018,7,30,15,31.32
7/30/2018 16:00,2018,7,30,16,31.52
7/30/2018 17:00,2018,7,30,17,32.94
7/30/2018 18:00,2018,7,30,18,31.36
7/30/2018 19:00,2018,7,30,19,31.39
7/30/2018 20:00,2018,7,30,20,30.63
7/30/2018 21:00,2018,7,30,21,30.26
7/30/2018 22:00,2018,7,30,22,28.91
7/30/2018 23:00,2018,7,30,23,29.93
7/31/2018 0:00,2018,7,31,0,28.55
7/31/2018 1:00,2018,7,31,1,23.76
7/31/2018 2:00,2018,7,31,2,24.24
7/31/2018 5:00,2018,7,31,5,36.88
7/31/2018 6:00,2018,7,31,6,29.84
7/31/2018 7:00,2018,7,31,7,29.76
7/31/2018 8:00,2018,7,31,8,29.9
7/31/2018 9:00,2018,7,31,9,29.19
7/31/2018 10:00,2018,7,31,10,28.17
7/31/2018 11:00,2018,7,31,11,28.99
7/31/2018 12:00,2018,7,31,12,29.97
7/31/2018 13:00,2018,7,31,13,32.14
7/31/2018 14:00,2018,7,31,14,32.01
7/31/2018 15:00,2018,7,31,15,34.87
7/31/2018 16:00,2018,7,31,16,36.12
7/31/2018 17:00,2018,7,31,17,36.08
7/31/2018 18:00,2018,7,31,18,35.63
7/31/2018 19:00,2018,7,31,19,32.85
7/31/2018 20:00,2018,7,31,20,30.75
7/31/2018 21:00,2018,7,31,21,27.13
7/31/2018 22:00,2018,7,31,22,26.56
7/31/2018 23:00,2018,7,31,23,24.3
8/1/2018 0:00,2018,8,1,0,24.25
8/1/2018 1:00,2018,8,1,1,26.81
8/1/2018 2:00,2018,8,1,2,28.14
8/1/2018 3:00,2018,8,1,3,27.48
8/1/2018 4:00,2018,8,1,4,30.81
8/1/2018 5:00,2018,8,1,5,33.76
8/1/2018 6:00,2018,8,1,6,32.52
8/1/2018 7:00,2018,8,1,7,33.14
8/1/2018 8:00,2018,8,1,8,34.52
8/1/2018 9:00,2018,8,1,9,34.3
8/1/2018 10:00,2018,8,1,10,35.94
8/1/2018 11:00,2018,8,1,11,36.18
8/1/2018 12:00,2018,8,1,12,37.84
8/1/2018 13:00,2018,8,1,13,39.25
8/1/2018 14:00,2018,8,1,14,39.16
8/1/2018 15:00,2018,8,1,15,40.11
8/1/2018 16:00,2018,8,1,16,41.39
8/1/2018 17:00,2018,8,1,17,40.3
8/1/2018 18:00,2018,8,1,18,38.3
8/1/2018 19:00,2018,8,1,19,36.39
8/1/2018 20:00,2018,8,1,20,36.57
8/1/2018 21:00,2018,8,1,21,34.52
8/1/2018 22:00,2018,8,1,22,31.45
8/1/2018 23:00,2018,8,1,23,34.28
8/2/2018 0:00,2018,8,2,0,32.76
8/2/2018 1:00,2018,8,2,1,32.02
8/2/2018 2:00,2018,8,2,2,31.92
8/2/2018 3:00,2018,8,2,3,71.72
8/2/2018 4:00,2018,8,2,4,32.03
8/2/2018 5:00,2018,8,2,5,34.69
8/2/2018 6:00,2018,8,2,6,33.83
8/2/2018 7:00,2018,8,2,7,38.14
8/2/2018 8:00,2018,8,2,8,37.8
8/2/2018 9:00,2018,8,2,9,39.13
8/2/2018 10:00,2018,8,2,10,40.57
8/2/2018 11:00,2018,8,2,11,41.12
8/2/2018 12:00,2018,8,2,12,41.41
8/2/2018 13:00,2018,8,2,13,43.14
8/2/2018 14:00,2018,8,2,14,43.11
8/2/2018 15:00,2018,8,2,15,42.85
8/2/2018 16:00,2018,8,2,16,44.02
8/2/2018 17:00,2018,8,2,17,40.49
8/2/2018 18:00,2018,8,2,18,40.12
8/2/2018 19:00,2018,8,2,19,37.4
8/2/2018 20:00,2018,8,2,20,37.14
8/2/2018 21:00,2018,8,2,21,35.83
8/2/2018 22:00,2018,8,2,22,35.89
8/2/2018 23:00,2018,8,2,23,33.2
8/3/2018 0:00,2018,8,3,0,31.52
8/3/2018 1:00,2018,8,3,1,28.1
8/3/2018 2:00,2018,8,3,2,27.84
8/3/2018 3:00,2018,8,3,3,31.35
8/3/2018 4:00,2018,8,3,4,32.79
8/3/2018 5:00,2018,8,3,5,34.67
8/3/2018 6:00,2018,8,3,6,35.63
8/3/2018 7:00,2018,8,3,7,36.09
8/3/2018 8:00,2018,8,3,8,36.42
8/3/2018 9:00,2018,8,3,9,37.83
8/3/2018 10:00,2018,8,3,10,35.38
8/3/2018 11:00,2018,8,3,11,36.09
8/3/2018 12:00,2018,8,3,12,36.76
8/3/2018 13:00,2018,8,3,13,35.48
8/3/2018 14:00,2018,8,3,14,38.12
8/3/2018 15:00,2018,8,3,15,40.31
8/3/2018 16:00,2018,8,3,16,39.64
8/3/2018 17:00,2018,8,3,17,39.09
8/3/2018 18:00,2018,8,3,18,38.33
8/3/2018 19:00,2018,8,3,19,34.49
8/3/2018 20:00,2018,8,3,20,34.88
8/3/2018 21:00,2018,8,3,21,35.59
8/3/2018 22:00,2018,8,3,22,33.38
8/3/2018 23:00,2018,8,3,23,31.76
8/4/2018 0:00,2018,8,4,0,29.82
8/4/2018 1:00,2018,8,4,1,29.93
8/4/2018 2:00,2018,8,4,2,31.83
8/4/2018 3:00,2018,8,4,3,31.98
8/4/2018 4:00,2018,8,4,4,32.25
8/4/2018 5:00,2018,8,4,5,35.9
8/4/2018 6:00,2018,8,4,6,37.56
8/4/2018 7:00,2018,8,4,7,36.83
8/4/2018 8:00,2018,8,4,8,37.49
8/4/2018 9:00,2018,8,4,9,37.46
8/4/2018 10:00,2018,8,4,10,37.35
8/4/2018 11:00,2018,8,4,11,38.03
8/4/2018 12:00,2018,8,4,12,39.53
8/4/2018 13:00,2018,8,4,13,39.19
8/4/2018 14:00,2018,8,4,14,38.92
8/4/2018 15:00,2018,8,4,15,41.15
8/4/2018 16:00,2018,8,4,16,44.56
8/4/2018 17:00,2018,8,4,17,44.1
8/4/2018 18:00,2018,8,4,18,44.9
8/4/2018 19:00,2018,8,4,19,41.35
8/4/2018 20:00,2018,8,4,20,38.25
8/4/2018 21:00,2018,8,4,21,35.28
8/4/2018 22:00,2018,8,4,22,35.08
8/4/2018 23:00,2018,8,4,23,36.02
8/5/2018 0:00,2018,8,5,0,34.8
8/5/2018 1:00,2018,8,5,1,31.58
8/5/2018 2:00,2018,8,5,2,32
8/5/2018 3:00,2018,8,5,3,33.37
8/5/2018 4:00,2018,8,5,4,34.33
8/5/2018 5:00,2018,8,5,5,33.23
8/5/2018 6:00,2018,8,5,6,35.96
8/5/2018 7:00,2018,8,5,7,34.64
8/5/2018 8:00,2018,8,5,8,36.45
8/5/2018 9:00,2018,8,5,9,34.74
8/5/2018 10:00,2018,8,5,10,36.64
8/5/2018 11:00,2018,8,5,11,38.06
8/5/2018 12:00,2018,8,5,12,36.67
8/5/2018 13:00,2018,8,5,13,34.66
8/5/2018 14:00,2018,8,5,14,34.87
8/5/2018 15:00,2018,8,5,15,36.49
8/5/2018 16:00,2018,8,5,16,36.77
8/5/2018 17:00,2018,8,5,17,37.6
8/5/2018 18:00,2018,8,5,18,35.78
8/5/2018 19:00,2018,8,5,19,34.96
8/5/2018 20:00,2018,8,5,20,32.33
8/5/2018 21:00,2018,8,5,21,30.85
8/5/2018 22:00,2018,8,5,22,27.52
8/5/2018 23:00,2018,8,5,23,27.69
8/6/2018 0:00,2018,8,6,0,27.27
8/6/2018 1:00,2018,8,6,1,27.08
8/6/2018 2:00,2018,8,6,2,27.49
8/6/2018 3:00,2018,8,6,3,27.48
8/6/2018 4:00,2018,8,6,4,27.02
8/6/2018 5:00,2018,8,6,5,29.66
8/6/2018 6:00,2018,8,6,6,31.17
8/6/2018 7:00,2018,8,6,7,29.76
8/6/2018 8:00,2018,8,6,8,31.69
8/6/2018 9:00,2018,8,6,9,30.93
8/6/2018 10:00,2018,8,6,10,32.55
8/6/2018 11:00,2018,8,6,11,33.01
8/6/2018 12:00,2018,8,6,12,32.19
8/6/2018 13:00,2018,8,6,13,30.17
8/6/2018 14:00,2018,8,6,14,33.21
8/6/2018 15:00,2018,8,6,15,33.79
8/6/2018 16:00,2018,8,6,16,33.04
8/6/2018 17:00,2018,8,6,17,33.64
8/6/2018 18:00,2018,8,6,18,33.65
8/6/2018 19:00,2018,8,6,19,33.34
8/6/2018 20:00,2018,8,6,20,31.51
8/6/2018 21:00,2018,8,6,21,28.38
8/6/2018 22:00,2018,8,6,22,28.02
8/6/2018 23:00,2018,8,6,23,26.35
8/7/2018 0:00,2018,8,7,0,24.21
8/7/2018 1:00,2018,8,7,1,23.48
8/7/2018 2:00,2018,8,7,2,24.9
8/7/2018 3:00,2018,8,7,3,25.62
8/7/2018 4:00,2018,8,7,4,27.41
8/7/2018 5:00,2018,8,7,5,25.51
8/7/2018 6:00,2018,8,7,6,26.44
8/7/2018 7:00,2018,8,7,7,28.45
8/7/2018 8:00,2018,8,7,8,26.69
8/7/2018 9:00,2018,8,7,9,26.33
